client_id,start_counts,step_1_counts,step_2_counts,step_3_counts,confirm_counts,visit_count,variation,error_count,backward_steps_count
78779,4,0,0,0,0,4,Test,0.0,0
78917,2,2,0,0,0,1,Control,0.0,4
79127,1,1,1,1,1,3,Control,0.0,0
79127,1,1,0,0,0,3,Control,0.0,0
79127,1,1,0,0,0,3,Control,0.0,0
79229,2,1,1,0,0,1,Control,0.0,4
79452,1,1,1,1,2,1,Test,0.0,0
79571,0,0,0,0,1,2,Control,0.0,0
79571,1,1,1,1,1,2,Control,0.0,0
79669,5,2,0,0,0,1,Test,0.0,7
79679,1,1,1,1,4,1,Control,0.0,0
79819,5,0,0,0,0,1,Control,1.0,0
79897,2,1,0,0,0,3,Test,0.0,3
79897,1,1,1,1,3,3,Test,0.0,3
79897,0,0,0,0,1,3,Test,0.0,3
80006,1,1,1,1,1,2,Test,0.0,0
80006,1,1,1,1,0,2,Test,0.0,0
80126,1,1,1,1,2,1,Test,0.0,0
80127,1,1,0,0,0,3,Control,0.0,0
80127,1,1,0,0,0,3,Control,0.0,0
80127,1,1,1,1,1,3,Control,0.0,0
80241,2,0,0,0,0,2,Control,0.0,0
80241,1,1,0,0,0,2,Control,0.0,0
80275,2,2,1,1,2,3,Test,0.0,15
80275,0,0,0,0,1,3,Test,0.0,15
80275,5,1,1,0,0,3,Test,0.0,15
80479,1,1,1,1,1,3,Test,0.0,0
80479,0,0,0,0,3,3,Test,0.0,0
80479,1,1,1,0,0,3,Test,0.0,0
80559,1,1,1,1,1,1,Control,0.0,0
80801,2,2,2,2,0,3,Test,0.0,8
80801,1,1,1,1,0,3,Test,0.0,8
80801,1,0,0,0,0,3,Test,0.0,8
80915,1,1,1,2,1,1,Control,0.0,0
81102,1,1,1,1,1,1,Control,0.0,0
81119,2,1,1,0,0,1,Test,0.0,4
81303,4,1,1,1,2,1,Test,0.0,0
81601,1,0,0,0,0,2,Control,0.0,0
81601,1,1,1,1,7,2,Control,0.0,0
81720,1,1,1,0,0,3,Test,0.0,0
81720,0,0,0,1,2,3,Test,0.0,0
81720,4,0,0,0,0,3,Test,0.0,0
81816,1,1,1,0,0,1,Control,0.0,0
81976,0,0,1,1,1,2,Control,0.0,0
81976,1,1,0,0,0,2,Control,0.0,0
82206,1,1,1,1,2,1,Test,0.0,0
82376,1,1,1,1,1,1,Control,0.0,0
82560,1,0,0,0,0,2,Test,0.0,0
82560,3,0,0,0,0,2,Test,0.0,0
82566,1,1,1,1,1,1,Control,0.0,0
82712,2,0,0,0,0,9,Control,1.0,30
82712,2,0,0,0,0,9,Control,1.0,30
82712,2,0,0,0,0,9,Control,1.0,30
82712,3,0,0,0,0,9,Control,1.0,30
82712,7,0,0,0,0,9,Control,1.0,30
82712,1,1,4,4,0,9,Control,1.0,30
82712,2,0,0,0,0,9,Control,1.0,30
82712,1,0,0,0,0,9,Control,1.0,30
82712,6,0,0,0,0,9,Control,1.0,30
82723,4,1,1,1,0,1,Control,0.0,7
82772,1,1,1,1,1,2,Test,0.0,0
82772,0,0,0,0,1,2,Test,0.0,0
82869,1,1,1,1,1,1,Control,0.0,0
83158,1,1,1,1,1,1,Control,0.0,0
83447,3,5,4,2,1,1,Control,0.0,45
83507,1,1,1,1,1,1,Test,0.0,0
83585,0,0,0,0,1,2,Test,0.0,0
83585,1,1,1,1,1,2,Test,0.0,0
83683,1,0,0,0,0,1,Control,0.0,0
83795,2,1,1,0,0,5,Test,0.0,40
83795,3,0,0,0,0,5,Test,0.0,40
83795,2,0,0,0,0,5,Test,0.0,40
83795,1,0,0,0,0,5,Test,0.0,40
83795,2,4,3,1,2,5,Test,0.0,40
84108,1,1,1,1,1,1,Control,0.0,0
84464,1,1,1,1,1,1,Test,0.0,0
84480,2,1,0,0,0,2,Control,0.0,3
84480,1,1,1,1,1,2,Control,0.0,3
84596,2,0,0,0,0,1,Test,0.0,0
84624,1,1,1,1,1,1,Control,0.0,0
84658,2,1,1,0,0,2,Test,0.0,0
84658,1,1,1,1,1,2,Test,0.0,0
84976,3,1,1,1,1,2,Test,0.0,0
84976,2,0,0,0,0,2,Test,0.0,0
85097,6,2,0,0,0,1,Control,0.0,8
85286,4,3,0,0,0,1,Control,0.0,7
85515,3,2,2,4,0,2,Control,0.0,11
85515,1,1,1,1,0,2,Control,0.0,11
85793,1,1,3,3,1,1,Control,0.0,18
86035,1,1,1,1,1,1,Test,0.0,0
86499,1,1,1,1,3,1,Control,0.0,0
86616,1,3,2,1,1,1,Control,0.0,8
86699,1,1,1,1,1,1,Control,0.0,5
86780,2,1,2,0,0,1,Test,0.0,5
86877,4,2,1,1,1,1,Test,0.0,9
87162,1,1,1,1,1,3,Control,0.0,0
87162,1,0,0,0,0,3,Control,0.0,0
87162,0,0,0,0,2,3,Control,0.0,0
87218,1,2,0,0,0,2,Control,0.0,0
87218,1,1,1,1,1,2,Control,0.0,0
87300,2,1,1,1,1,1,Control,0.0,0
87424,1,1,1,1,1,1,Test,0.0,0
87449,1,1,1,1,1,2,Test,0.0,0
87449,0,0,0,0,2,2,Test,0.0,0
87915,2,0,0,0,0,2,Test,0.0,5
87915,3,1,1,0,0,2,Test,0.0,5
88378,2,1,0,0,0,1,Control,0.0,3
88723,1,0,0,0,0,2,Control,0.0,0
88723,1,1,1,1,1,2,Control,0.0,0
88759,1,1,1,1,1,1,Control,0.0,0
88986,1,1,0,0,0,1,Test,0.0,0
89039,1,1,1,1,1,1,Test,0.0,5
89052,1,1,1,1,1,1,Control,0.0,0
89108,0,0,1,1,1,1,Control,0.0,0
89116,1,1,1,1,1,1,Control,0.0,0
89257,2,0,0,0,0,2,Test,0.0,0
89257,3,0,0,0,0,2,Test,0.0,0
89604,1,1,1,1,1,1,Test,0.0,0
89645,4,2,1,0,0,1,Control,0.0,7
89693,1,1,1,1,1,1,Test,0.0,0
89812,4,0,0,0,0,1,Test,0.0,0
89959,5,7,5,1,1,1,Test,1.0,95
90324,3,1,1,1,1,1,Test,0.0,0
90360,1,1,1,1,1,1,Test,0.0,0
90383,1,0,0,0,0,1,Test,0.0,0
90596,1,1,1,1,0,2,Control,0.0,0
90596,1,1,1,1,1,2,Control,0.0,0
91110,2,1,2,2,0,2,Test,0.0,14
91110,1,1,1,1,1,2,Test,0.0,14
91254,1,1,1,1,1,1,Test,0.0,0
91443,1,1,0,0,0,2,Test,0.0,0
91443,1,1,1,2,1,2,Test,0.0,0
91633,2,2,1,1,1,1,Test,0.0,7
92066,0,0,0,0,2,2,Test,0.0,6
92066,1,2,1,1,1,2,Test,0.0,6
92137,1,1,1,1,1,1,Test,0.0,0
92665,1,1,1,1,0,1,Test,0.0,0
92808,2,1,0,0,0,2,Control,0.0,3
92808,1,1,1,1,1,2,Control,0.0,3
92864,1,1,0,0,0,1,Test,0.0,0
93127,2,2,1,1,1,2,Control,0.0,7
93127,2,0,0,0,0,2,Control,0.0,7
93137,1,1,1,1,1,1,Test,0.0,0
93370,4,0,0,0,0,1,Test,0.0,0
93480,1,1,1,1,1,1,Test,0.0,0
93610,5,2,1,1,3,1,Test,0.0,12
93751,2,1,2,4,0,2,Test,0.0,9
93751,3,0,0,0,0,2,Test,0.0,9
93870,2,3,3,1,2,1,Test,0.0,22
93915,2,4,4,1,1,2,Test,0.0,45
93915,2,3,2,0,0,2,Test,0.0,45
94012,0,0,0,0,2,1,Control,0.0,0
94234,1,1,1,1,0,1,Test,0.0,0
94510,2,1,1,1,0,1,Control,0.0,0
94552,2,2,2,1,0,3,Test,0.0,25
94552,2,1,1,0,0,3,Test,0.0,25
94552,1,1,1,0,0,3,Test,0.0,25
94662,1,0,0,0,0,3,Test,0.0,7
94662,1,1,1,0,0,3,Test,0.0,7
94662,3,1,1,2,0,3,Test,0.0,7
94767,1,1,1,1,1,1,Test,0.0,0
94778,1,1,1,1,1,1,Control,0.0,0
94914,1,0,0,0,0,1,Test,0.0,0
95035,3,1,1,1,1,1,Test,0.0,0
95199,1,1,1,1,1,1,Test,0.0,0
95453,2,2,2,2,1,1,Test,0.0,9
96190,1,1,1,1,7,1,Test,0.0,0
96548,1,1,1,0,0,1,Control,0.0,0
96787,4,3,1,1,1,1,Test,0.0,10
96845,1,1,0,0,0,1,Control,0.0,0
97147,2,2,1,0,0,1,Test,0.0,5
97170,1,1,0,0,0,1,Control,0.0,0
97322,1,0,0,0,0,1,Control,0.0,0
97424,1,1,1,1,1,1,Test,0.0,0
97590,2,1,1,1,1,2,Test,0.0,6
97590,0,0,0,0,1,2,Test,0.0,6
97723,1,1,1,1,1,1,Control,0.0,0
97966,4,4,3,1,0,1,Control,0.0,36
98248,1,0,0,0,0,2,Test,0.0,10
98248,3,2,0,0,0,2,Test,0.0,10
98337,1,1,1,1,1,2,Test,0.0,0
98337,0,0,0,0,1,2,Test,0.0,0
98860,1,1,1,1,1,1,Control,0.0,0
99149,1,1,1,1,0,2,Control,0.0,0
99149,1,1,1,1,1,2,Control,0.0,0
99208,1,1,1,1,1,1,Test,0.0,0
99811,2,1,1,1,1,1,Control,0.0,0
100118,5,0,0,0,0,1,Test,0.0,0
100250,1,1,1,1,1,1,Test,0.0,0
100503,4,1,1,1,1,1,Control,0.0,0
100888,1,1,1,1,1,1,Control,0.0,0
100940,4,2,2,0,0,3,Test,0.0,16
100940,1,0,0,0,0,3,Test,0.0,16
100940,1,1,0,0,0,3,Test,0.0,16
101143,2,0,0,0,0,1,Control,0.0,0
101220,2,0,0,0,0,1,Test,0.0,0
101246,1,0,0,0,0,2,Control,0.0,0
101246,2,0,0,0,0,2,Control,0.0,0
101818,1,1,1,1,1,1,Control,0.0,0
102859,3,0,0,0,0,1,Control,0.0,0
102884,2,1,1,0,0,2,Test,0.0,0
102884,2,0,0,0,0,2,Test,0.0,0
103515,1,1,1,1,1,1,Control,0.0,0
103622,3,2,1,1,1,1,Test,0.0,8
103627,0,0,0,0,1,2,Test,0.0,0
103627,1,1,1,1,1,2,Test,0.0,0
103669,2,1,1,1,1,1,Test,0.0,0
104190,3,2,0,0,0,2,Test,0.0,14
104190,2,2,0,0,0,2,Test,0.0,14
104328,1,1,1,1,1,4,Control,0.0,0
104328,1,1,1,1,0,4,Control,0.0,0
104328,1,1,1,1,0,4,Control,0.0,0
104328,1,1,0,0,0,4,Control,0.0,0
104643,1,0,0,0,0,1,Test,0.0,0
104781,1,1,1,0,0,2,Control,0.0,0
104781,1,1,1,1,1,2,Control,0.0,0
104884,1,3,2,1,1,2,Control,0.0,8
104884,2,0,0,0,0,2,Control,0.0,8
104972,1,1,1,1,1,1,Test,0.0,0
105007,1,0,0,0,0,1,Control,0.0,0
105026,2,1,1,1,1,1,Control,0.0,0
105357,2,1,1,1,1,1,Control,0.0,0
105360,1,1,3,3,1,1,Control,0.0,18
105623,3,1,1,1,1,1,Control,0.0,0
106102,1,0,0,0,0,1,Test,0.0,0
106137,1,0,0,0,0,2,Test,0.0,3
106137,2,1,0,0,0,2,Test,0.0,3
106457,5,0,0,0,0,4,Control,0.0,0
106457,1,0,0,0,0,4,Control,0.0,0
106457,1,1,2,0,0,4,Control,0.0,0
106457,2,0,0,0,0,4,Control,0.0,0
106501,1,1,1,1,2,1,Test,0.0,0
108335,4,0,0,0,0,3,Control,1.0,0
108335,1,1,1,1,0,3,Control,1.0,0
108335,2,0,0,0,0,3,Control,1.0,0
108419,3,1,1,1,1,1,Test,0.0,0
108438,3,2,2,2,1,1,Control,0.0,10
108892,1,1,1,1,1,1,Test,0.0,0
109175,1,1,1,1,0,2,Control,0.0,0
109175,1,1,1,1,0,2,Control,0.0,0
109413,1,1,0,0,0,1,Control,0.0,0
109465,1,1,1,3,1,1,Control,1.0,0
109662,3,4,2,1,2,1,Test,0.0,12
109859,1,1,1,1,1,2,Control,0.0,0
109859,1,0,0,0,0,2,Control,0.0,0
109932,1,1,0,0,0,3,Control,0.0,6
109932,1,1,0,0,0,3,Control,0.0,6
109932,2,2,1,1,0,3,Control,0.0,6
110028,2,1,1,1,1,1,Test,0.0,0
110212,2,2,1,1,1,1,Test,0.0,7
110288,2,0,0,0,0,1,Test,0.0,0
110772,2,2,3,2,1,1,Test,0.0,20
110890,1,1,0,0,0,1,Control,0.0,0
111012,1,1,2,0,0,2,Control,0.0,0
111012,1,1,1,1,1,2,Control,0.0,0
111162,3,2,0,0,0,1,Test,0.0,10
111304,1,1,1,1,1,1,Control,0.0,0
111477,2,1,0,0,0,1,Control,0.0,0
112128,1,1,1,1,2,1,Control,0.0,0
112766,1,1,1,1,0,3,Test,0.0,4
112766,1,2,1,0,0,3,Test,0.0,4
112766,2,1,1,1,1,3,Test,0.0,4
113597,3,3,0,0,0,1,Test,0.0,6
113852,1,1,1,1,1,1,Test,0.0,0
113903,1,0,0,0,0,2,Test,0.0,0
113903,2,2,0,0,0,2,Test,0.0,0
113951,1,1,1,1,1,1,Test,0.0,5
113964,4,0,0,0,0,4,Test,0.0,0
113964,2,0,0,0,0,4,Test,0.0,0
113964,3,0,0,0,0,4,Test,0.0,0
113964,4,0,0,0,0,4,Test,0.0,0
114459,2,1,2,2,0,1,Control,0.0,7
114541,1,1,1,1,0,2,Control,0.0,0
114541,2,1,1,1,1,2,Control,0.0,0
114542,1,1,1,1,1,1,Test,0.0,0
114566,1,1,1,1,1,1,Control,0.0,0
114780,1,0,0,0,0,1,Control,0.0,0
115163,1,1,1,1,3,1,Test,0.0,0
115570,1,1,1,1,1,1,Test,0.0,0
115597,1,1,0,0,0,1,Control,0.0,0
115834,7,1,1,1,0,1,Control,0.0,10
115839,1,0,0,0,0,1,Test,0.0,0
115973,1,1,1,1,1,1,Control,0.0,0
116248,1,1,0,0,0,1,Test,0.0,0
116345,1,1,1,1,1,1,Control,0.0,0
116384,1,1,1,1,1,1,Test,0.0,0
116505,4,0,0,0,0,1,Control,1.0,0
116682,1,0,0,0,0,1,Control,0.0,0
116693,1,1,1,1,1,1,Control,0.0,0
117032,2,2,0,0,0,4,Test,0.0,22
117032,1,1,0,0,0,4,Test,0.0,22
117032,5,2,1,1,1,4,Test,0.0,22
117032,5,1,2,0,0,4,Test,0.0,22
117276,1,1,1,1,1,1,Test,0.0,0
117320,0,0,0,0,1,1,Control,0.0,0
117457,1,1,1,1,1,1,Test,0.0,0
117520,1,1,1,1,1,1,Test,0.0,0
117621,0,0,0,0,1,3,Control,0.0,0
117621,1,1,1,1,1,3,Control,0.0,0
117621,0,0,0,0,1,3,Control,0.0,0
117883,2,0,0,0,0,1,Control,0.0,0
117916,2,1,1,1,1,1,Test,0.0,0
117979,1,1,0,0,0,3,Control,0.0,0
117979,0,0,1,1,1,3,Control,0.0,0
117979,1,0,0,0,0,3,Control,0.0,0
118358,1,1,1,1,1,1,Control,0.0,0
118415,1,1,1,1,1,1,Control,0.0,0
118446,1,2,2,1,1,2,Test,0.0,14
118446,1,1,2,2,1,2,Test,0.0,14
118576,1,1,1,0,0,1,Test,0.0,0
118723,1,1,1,1,0,2,Control,0.0,4
118723,3,1,0,0,0,2,Control,0.0,4
118964,1,1,1,0,0,2,Control,0.0,8
118964,1,2,2,2,1,2,Control,0.0,8
118966,3,2,1,1,1,1,Test,0.0,8
119006,3,7,5,0,0,2,Test,2.0,96
119006,2,1,0,0,0,2,Test,2.0,96
119599,2,1,1,0,0,1,Test,0.0,4
119634,1,1,0,0,0,3,Test,0.0,8
119634,1,0,2,1,0,3,Test,0.0,8
119634,3,1,1,1,1,3,Test,0.0,8
120089,5,2,2,0,0,2,Test,0.0,18
120089,1,1,1,1,1,2,Test,0.0,18
120309,1,1,1,1,1,1,Control,0.0,0
120351,1,1,1,1,2,1,Test,0.0,0
120660,1,1,1,1,1,1,Test,0.0,0
120830,3,1,1,1,1,1,Test,0.0,0
120872,1,1,0,0,0,2,Control,0.0,9
120872,2,2,2,2,1,2,Control,0.0,9
121029,1,1,1,1,1,1,Test,0.0,0
121238,1,1,1,1,2,1,Test,0.0,0
121354,1,1,1,1,1,1,Test,0.0,0
121536,1,2,0,0,0,2,Test,0.0,0
121536,3,2,1,1,0,2,Test,0.0,0
121672,3,2,1,1,1,1,Test,0.0,8
122093,1,1,1,2,0,1,Test,0.0,0
122493,1,2,1,1,0,1,Control,0.0,5
122526,2,2,1,1,1,1,Test,0.0,7
122790,1,1,1,1,1,1,Test,0.0,0
123141,1,1,1,1,0,1,Control,0.0,0
123311,1,1,0,0,0,2,Test,0.0,0
123311,1,1,1,1,1,2,Test,0.0,0
123552,2,1,1,0,0,1,Control,0.0,4
123853,3,0,0,0,0,1,Test,0.0,0
124118,0,0,0,0,2,2,Control,0.0,0
124118,1,1,1,1,2,2,Control,0.0,0
124572,1,1,1,1,1,1,Control,0.0,0
124614,1,1,1,1,1,1,Test,0.0,0
124624,1,1,1,1,1,1,Control,0.0,0
124646,2,1,0,0,0,1,Test,0.0,3
124916,2,2,1,1,1,1,Control,0.0,7
125022,1,1,3,1,1,1,Control,0.0,0
125124,3,1,1,1,0,1,Test,0.0,6
125273,1,0,0,0,0,1,Control,0.0,0
125305,1,1,1,1,1,1,Control,0.0,0
125679,1,2,2,2,1,2,Control,0.0,14
125679,1,2,2,1,0,2,Control,0.0,14
125750,1,1,1,0,0,1,Test,0.0,0
126090,1,1,0,0,0,3,Control,1.0,12
126090,3,3,0,0,0,3,Control,1.0,12
126090,2,0,0,0,0,3,Control,1.0,12
126171,1,1,1,1,1,1,Control,0.0,0
126259,1,1,1,1,1,1,Test,0.0,0
126285,2,2,3,2,1,1,Control,0.0,20
126288,1,1,1,1,1,1,Test,0.0,0
126309,2,1,1,1,0,1,Control,0.0,5
126524,1,1,1,1,1,1,Test,0.0,0
126758,1,1,1,1,1,1,Test,0.0,0
126759,1,1,1,1,1,1,Control,0.0,0
126853,1,1,1,1,1,1,Test,0.0,0
126893,1,0,0,0,0,1,Control,0.0,0
127331,2,2,1,1,1,1,Test,0.0,7
127396,1,1,1,1,1,1,Test,0.0,0
127477,1,1,1,1,0,1,Control,0.0,0
127825,1,1,1,1,2,1,Test,0.0,0
127921,1,1,1,1,1,1,Test,0.0,0
128147,2,1,1,0,0,1,Control,0.0,4
128230,2,2,2,3,1,1,Test,0.0,10
128801,4,0,0,0,0,2,Control,0.0,0
128801,1,1,1,1,1,2,Control,0.0,0
128919,1,1,1,1,1,1,Test,0.0,0
128983,3,1,1,0,0,1,Control,0.0,5
129549,1,0,0,0,0,2,Control,0.0,7
129549,1,1,2,2,1,2,Control,0.0,7
129659,1,1,1,1,1,1,Control,0.0,0
130031,2,0,0,0,0,3,Control,0.0,0
130031,0,0,0,0,1,3,Control,0.0,0
130031,1,1,1,1,1,3,Control,0.0,0
130452,2,2,2,2,7,1,Test,2.0,15
130952,10,1,1,0,0,2,Test,1.0,18
130952,2,1,1,1,1,2,Test,1.0,18
131064,7,2,0,0,0,1,Control,0.0,18
131973,4,0,0,0,0,1,Test,0.0,0
132547,1,2,1,1,0,1,Control,0.0,5
133096,2,1,1,1,0,2,Test,0.0,5
133096,2,1,1,1,1,2,Test,0.0,5
133101,1,1,1,1,0,1,Control,0.0,0
133340,2,2,2,1,0,1,Test,0.0,14
133394,2,1,1,0,0,3,Test,1.0,9
133394,3,1,1,0,0,3,Test,1.0,9
133394,1,1,1,1,1,3,Test,1.0,9
133471,1,1,1,1,1,1,Control,0.0,0
133487,2,1,1,2,0,1,Control,0.0,6
133522,2,2,1,1,1,2,Control,0.0,7
133522,2,1,0,0,0,2,Control,0.0,7
133565,1,0,0,0,0,1,Control,0.0,0
133631,1,1,1,1,1,1,Control,0.0,0
133742,1,1,1,1,1,2,Test,0.0,0
133742,0,0,0,0,1,2,Test,0.0,0
133779,3,2,0,0,0,1,Test,0.0,10
134164,1,0,0,0,0,1,Test,0.0,0
134207,1,1,1,1,1,1,Control,0.0,0
134282,1,1,1,1,2,1,Test,0.0,0
134286,1,0,0,0,0,2,Control,0.0,0
134286,1,1,0,0,0,2,Control,0.0,0
134582,3,1,1,1,1,1,Control,0.0,0
134657,1,1,1,1,1,1,Control,0.0,5
134829,1,1,1,1,1,1,Control,0.0,0
135199,1,1,1,1,1,1,Control,0.0,0
135254,2,1,0,0,0,12,Test,0.0,9
135254,1,0,0,0,0,12,Test,0.0,9
135254,1,0,0,0,0,12,Test,0.0,9
135254,2,1,1,0,0,12,Test,0.0,9
135254,1,0,0,0,0,12,Test,0.0,9
135254,2,0,0,0,0,12,Test,0.0,9
135254,1,0,0,0,0,12,Test,0.0,9
135254,1,0,0,0,0,12,Test,0.0,9
135254,1,0,0,0,0,12,Test,0.0,9
135254,2,1,1,1,0,12,Test,0.0,9
135254,1,0,0,0,0,12,Test,0.0,9
135254,1,0,0,0,0,12,Test,0.0,9
135842,1,1,1,0,0,1,Control,0.0,0
135917,2,1,1,1,1,1,Test,0.0,0
135969,1,1,1,1,1,3,Test,0.0,0
135969,0,0,0,0,2,3,Test,0.0,0
135969,0,0,0,0,2,3,Test,0.0,0
136138,1,1,0,0,0,3,Control,0.0,0
136138,1,0,0,0,0,3,Control,0.0,0
136138,1,1,1,1,1,3,Control,0.0,0
136237,1,1,1,2,1,1,Control,0.0,0
136873,1,0,0,0,0,1,Test,0.0,0
136978,1,1,1,1,1,1,Test,0.0,0
136986,2,1,0,0,0,1,Control,0.0,3
137016,1,1,1,1,1,1,Test,0.0,0
137061,1,1,0,0,0,2,Test,0.0,0
137061,1,1,1,1,1,2,Test,0.0,0
137412,1,1,1,1,1,1,Test,0.0,0
137555,2,2,1,1,1,1,Test,0.0,7
137781,1,1,2,0,0,1,Test,0.0,0
137816,1,1,1,1,1,1,Test,0.0,0
137933,1,0,0,0,0,1,Test,0.0,0
138002,1,1,1,1,1,1,Test,0.0,0
138093,2,1,1,1,0,1,Control,0.0,5
138395,1,0,0,0,0,2,Control,0.0,6
138395,3,1,1,1,0,2,Control,0.0,6
138686,2,4,5,0,0,1,Control,0.0,44
138741,1,1,1,1,1,3,Test,0.0,0
138741,1,0,0,0,0,3,Test,0.0,0
138741,0,0,0,0,1,3,Test,0.0,0
138790,1,1,1,1,1,1,Test,0.0,0
139079,2,1,1,1,1,1,Control,0.0,0
139808,1,1,1,1,1,2,Test,0.0,0
139808,1,1,0,0,0,2,Test,0.0,0
139872,1,1,0,0,0,1,Test,0.0,0
139979,2,0,0,0,0,2,Test,0.0,0
139979,1,1,1,1,2,2,Test,0.0,0
139996,2,0,0,0,0,4,Test,0.0,0
139996,1,0,0,0,0,4,Test,0.0,0
139996,2,0,0,0,0,4,Test,0.0,0
139996,2,0,0,0,0,4,Test,0.0,0
140020,1,1,0,0,0,2,Test,0.0,0
140020,1,2,2,1,1,2,Test,0.0,0
140116,1,1,1,1,1,1,Control,0.0,0
140488,1,1,1,0,0,2,Control,0.0,7
140488,2,2,1,1,1,2,Control,0.0,7
140489,1,1,2,2,1,1,Control,0.0,7
140683,0,0,0,0,1,2,Test,0.0,0
140683,1,1,1,1,2,2,Test,0.0,0
140690,1,1,1,0,0,1,Control,0.0,0
141417,1,1,1,1,2,1,Test,0.0,0
141591,1,1,0,0,0,4,Control,0.0,6
141591,4,2,0,0,0,4,Control,0.0,6
141591,2,1,0,0,0,4,Control,0.0,6
141591,1,1,0,0,0,4,Control,0.0,6
141602,1,1,1,0,0,4,Control,2.0,102
141602,7,4,4,2,0,4,Control,2.0,102
141602,2,0,0,0,0,4,Control,2.0,102
141602,1,1,1,1,1,4,Control,2.0,102
141643,1,1,1,1,1,1,Test,0.0,0
142351,3,3,2,2,0,1,Test,0.0,30
142579,5,2,1,1,1,1,Control,0.0,10
142667,1,0,0,0,0,1,Control,0.0,0
142695,2,0,0,0,0,2,Test,0.0,0
142695,1,0,0,0,0,2,Test,0.0,0
142725,1,1,2,3,2,1,Control,0.0,9
143218,1,1,1,1,1,1,Control,0.0,0
143267,1,1,1,1,2,1,Test,0.0,0
143271,1,1,1,1,1,1,Test,0.0,0
143610,2,1,1,1,1,1,Control,0.0,0
143688,2,4,2,2,1,3,Control,0.0,22
143688,3,0,0,0,0,3,Control,0.0,22
143688,1,1,1,1,0,3,Control,0.0,22
143691,3,1,1,1,0,1,Control,0.0,6
144169,0,0,0,0,1,2,Control,1.0,11
144169,4,2,3,1,1,2,Control,1.0,11
144244,1,1,2,1,1,1,Control,0.0,0
144678,1,1,1,1,1,1,Control,0.0,0
144773,1,1,1,1,1,1,Control,0.0,0
145106,2,1,1,1,1,1,Test,0.0,0
145810,2,2,2,2,1,1,Test,0.0,9
146072,4,1,1,1,2,3,Test,0.0,0
146072,2,0,0,0,0,3,Test,0.0,0
146072,1,1,0,0,0,3,Test,0.0,0
146205,1,1,1,1,1,1,Control,0.0,0
146317,1,1,1,1,1,1,Control,0.0,0
146390,1,1,1,1,1,1,Test,0.0,0
146579,1,1,1,1,1,1,Test,0.0,0
146603,1,1,1,1,0,1,Control,0.0,0
147033,1,1,1,1,1,1,Control,0.0,0
147077,1,0,0,0,0,2,Control,0.0,0
147077,1,1,1,1,1,2,Control,0.0,0
147316,1,2,1,1,1,1,Control,0.0,0
147852,0,0,0,1,1,1,Test,0.0,0
148037,1,1,1,1,1,1,Control,0.0,0
148076,1,0,0,0,0,1,Control,0.0,0
148099,2,1,1,1,1,1,Control,0.0,0
148217,1,1,1,1,1,1,Test,0.0,0
148347,0,0,0,0,1,2,Test,0.0,0
148347,1,1,1,1,2,2,Test,0.0,0
148369,1,1,1,1,1,1,Test,0.0,0
148391,4,1,1,1,1,2,Test,0.0,5
148391,2,1,1,1,0,2,Test,0.0,5
148445,1,1,2,2,0,4,Control,0.0,22
148445,1,1,1,1,2,4,Control,0.0,22
148445,1,1,3,3,0,4,Control,0.0,22
148445,2,0,0,0,0,4,Control,0.0,22
148448,1,1,1,1,1,2,Test,0.0,0
148448,0,0,0,0,1,2,Test,0.0,0
148850,1,1,1,1,2,1,Test,0.0,0
148954,1,1,1,1,1,1,Control,0.0,0
149108,1,1,1,1,1,1,Test,0.0,0
149192,2,2,2,2,0,1,Test,0.0,8
149265,1,1,0,0,0,1,Test,0.0,0
149593,1,2,1,0,0,2,Control,0.0,4
149593,1,1,1,0,0,2,Control,0.0,4
149635,1,2,2,1,0,1,Test,0.0,6
149685,1,0,0,0,0,1,Control,0.0,0
150095,2,2,1,1,1,1,Test,0.0,7
151250,2,1,1,1,0,2,Test,0.0,5
151250,3,0,0,0,0,2,Test,0.0,5
151444,1,1,2,2,0,1,Control,0.0,6
151897,1,1,1,1,1,1,Test,0.0,0
152356,1,0,0,0,0,1,Control,0.0,0
152661,2,1,1,1,1,1,Test,0.0,0
153841,1,1,1,1,1,1,Control,0.0,0
154143,1,1,1,1,1,2,Test,0.0,0
154143,1,1,0,0,0,2,Test,0.0,0
154147,1,1,1,1,1,3,Test,0.0,5
154147,1,1,1,1,0,3,Test,0.0,5
154147,1,1,2,1,0,3,Test,0.0,5
154150,2,2,1,1,1,1,Control,0.0,7
154458,2,0,0,0,0,2,Control,0.0,6
154458,1,1,2,2,0,2,Control,0.0,6
154640,1,1,1,1,1,1,Control,0.0,0
154658,1,1,0,0,0,1,Control,0.0,0
154782,2,1,2,1,0,1,Test,0.0,12
154809,0,0,0,0,1,4,Test,0.0,46
154809,6,3,2,1,0,4,Test,0.0,46
154809,4,2,1,1,2,4,Test,0.0,46
154809,0,0,0,0,2,4,Test,0.0,46
155526,1,1,1,1,1,1,Control,0.0,0
156105,3,2,1,1,1,7,Test,0.0,19
156105,0,0,0,0,2,7,Test,0.0,19
156105,0,0,0,0,1,7,Test,0.0,19
156105,0,0,0,0,1,7,Test,0.0,19
156105,1,1,0,0,0,7,Test,0.0,19
156105,2,1,0,0,0,7,Test,0.0,19
156105,0,0,0,0,2,7,Test,0.0,19
156894,1,1,0,0,0,2,Control,0.0,0
156894,1,1,0,0,0,2,Control,0.0,0
